20250616 004400;6040.75;6040.75;6039.75;6040.5;104
20250616 004500;6040.5;6041.5;6040.5;6041.5;50
20250616 004600;6041.25;6042;6041;6041.25;80
20250616 004700;6041.25;6041.5;6041;6041.25;52
20250616 004800;6041;6041.25;6039.75;6040;60
20250616 004900;6040.25;6040.25;6039.25;6039.5;47
20250616 005000;6039.5;6039.75;6038;6038;62
20250616 005100;6038.25;6039.25;6038;6039.25;92
20250616 005200;6039.25;6041;6038.5;6038.5;189
20250616 005300;6038.75;6039;6038.25;6038.75;58
20250616 005400;6038.75;6040;6038.5;6039.75;82
20250616 005500;6039.25;6039.25;6038.75;6039.25;49
20250616 005600;6038.75;6040.5;6038.5;6040.25;113
20250616 005700;6040;6042;6039.75;6041.25;166
20250616 005800;6041.25;6041.75;6040.25;6041.75;53
20250616 005900;6041.75;6042;6040.25;6041;123
20250616 010000;6041;6041.5;6040.75;6041.25;72
20250616 010100;6041.25;6042.5;6041;6042;306
20250616 010200;6042;6042.25;6041.5;6041.75;63
20250616 010300;6041.75;6042;6040.75;6041.75;68
20250616 010400;6041.75;6042.25;6041.25;6041.75;82
20250616 010500;6041.75;6042.25;6041.25;6042;88
20250616 010600;6041.75;6043;6041.75;6042.5;171
20250616 010700;6042.75;6042.75;6040.75;6040.75;108
20250616 010800;6040.75;6041.5;6039.75;6040.75;173
20250616 010900;6041;6041.25;6038.5;6039.75;165
20250616 011000;6040;6042;6040;6042;139
20250616 011100;6042;6042.5;6041.5;6042.25;117
20250616 011200;6042.25;6042.75;6042.25;6042.75;113
20250616 011300;6042.5;6042.75;6041.25;6041.25;89
20250616 011400;6041.25;6041.5;6041;6041.25;30
20250616 011500;6041;6041;6039.25;6039.25;114
20250616 011600;6039.75;6040.5;6039.25;6040.5;141
20250616 011700;6040.25;6040.75;6040.25;6040.25;58
20250616 011800;6040.5;6040.75;6040.5;6040.5;14
20250616 011900;6040.5;6040.5;6039;6039;212
20250616 012000;6039.25;6039.75;6039;6039.5;122
20250616 012100;6039.5;6039.75;6037.75;6037.75;140
20250616 012200;6037.75;6038.75;6036.5;6038.5;180
20250616 012300;6038.5;6040.5;6038.5;6040.5;114
20250616 012400;6040.5;6040.5;6040;6040.25;40
20250616 012500;6040.5;6040.5;6039;6039;63
20250616 012600;6039;6039.25;6037.75;6038.25;88
20250616 012700;6038.25;6038.5;6037;6037.75;109
20250616 012800;6038;6038.25;6037.25;6037.75;97
20250616 012900;6037.5;6038.25;6037.25;6038.25;59
20250616 013000;6038.25;6038.25;6037.5;6037.75;68
20250616 013100;6037.75;6038.25;6037.25;6038.25;47
20250616 013200;6038;6039.5;6037.75;6039;109
20250616 013300;6039.25;6041;6039;6040.25;139
20250616 013400;6040.5;6041.75;6040.5;6041;139
20250616 013500;6041;6041;6040.25;6040.25;60
20250616 013600;6040.5;6041;6040.5;6040.5;34
20250616 013700;6040.5;6040.5;6039.75;6040;38
20250616 013800;6040;6040.5;6040;6040.5;16
20250616 013900;6040.5;6040.5;6040.25;6040.5;8
20250616 014000;6040.5;6040.75;6040;6040;86
20250616 014100;6039.75;6040.75;6039.5;6040;74
20250616 014200;6040;6040.25;6040;6040;25
20250616 014300;6040;6040.25;6039.75;6040;49
20250616 014400;6040;6040.5;6039.75;6040.25;39
20250616 014500;6040.75;6040.75;6040;6040;47
20250616 014600;6040.25;6040.75;6040.25;6040.25;27
20250616 014700;6040.5;6040.5;6039.75;6040.25;47
20250616 014800;6040;6040.5;6039.75;6040;45
20250616 014900;6039.75;6040.25;6039.5;6040.25;27
20250616 015000;6040;6040;6039.75;6039.75;8
20250616 015100;6040;6040.25;6039.75;6039.75;23
20250616 015200;6040.25;6040.25;6039.25;6040;71
20250616 015300;6040;6040.75;6040;6040.5;50
20250616 015400;6040.5;6040.75;6039.75;6040;59
20250616 015500;6040.25;6040.25;6039.5;6039.5;42
20250616 015600;6039.75;6042.25;6039.75;6042.25;151
20250616 015700;6042;6042.25;6041.75;6041.75;98
20250616 015800;6041.5;6041.5;6040.5;6040.5;55
20250616 015900;6040.75;6041.75;6040.75;6041.25;60
20250616 020000;6041;6041.25;6040.25;6040.25;31
20250616 020100;6040.5;6040.75;6039.25;6040.25;201
20250616 020200;6040;6040.5;6039.75;6040;73
20250616 020300;6040;6041;6040;6040.75;45
20250616 020400;6040.75;6041;6040.25;6040.5;55
20250616 020500;6040;6040;6039.5;6039.5;52
20250616 020600;6039.5;6040.75;6039.5;6040.75;40
20250616 020700;6040.5;6040.5;6038.25;6039.25;89
20250616 020800;6039.5;6040.25;6039;6039.75;47
20250616 020900;6039.75;6040.75;6039.75;6040.5;37
20250616 021000;6040.5;6042.25;6040.5;6041.5;162
20250616 021100;6041.25;6041.25;6040.75;6040.75;29
20250616 021200;6040.75;6041;6040.25;6040.25;71
